instance_id,window_accuracy,window_kappa,cumulative_accuracy,cumulative_kappa,region_already_present
398,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
399,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
400,88.0,0.1111111111111112,87.37864077669903,-0.02762854950115187,1
401,88.0,0.1111111111111112,87.5,-0.027355623100304212,1
402,88.0,0.1111111111111112,87.61904761904762,-0.027088036117381822,1
403,88.0,0.1111111111111112,87.61904761904762,-0.027088036117381822,1
404,88.0,0.1111111111111112,87.61904761904762,-0.027088036117381822,1
405,88.0,0.1111111111111112,87.61904761904762,-0.027088036117381822,1
406,88.0,0.1111111111111112,87.73584905660378,-0.026825633383010215,1
407,88.0,0.1111111111111112,87.85046728971963,-0.026568265682657008,1
408,88.0,0.1111111111111112,87.85046728971963,-0.026568265682657008,1
409,88.0,0.1111111111111112,87.85046728971963,-0.026568265682657008,1
410,88.0,0.1111111111111112,87.85046728971963,-0.026568265682657008,1
411,88.0,0.1111111111111112,87.96296296296296,-0.026315789473683363,1
412,88.0,0.1111111111111112,88.07339449541286,-0.026068066618392022,1
413,88.0,0.1111111111111112,88.18181818181819,-0.025824964131994258,1
414,88.0,0.1111111111111112,88.18181818181819,-0.025824964131994258,1
415,88.0,0.1111111111111112,88.28828828828829,-0.025586353944563975,1
416,88.0,0.1111111111111112,88.28828828828829,-0.025586353944563975,1
417,88.0,0.1111111111111112,88.39285714285714,-0.025352112676056457,1
418,88.0,0.1111111111111112,88.39285714285714,-0.025352112676056457,1
419,88.0,0.1111111111111112,88.39285714285714,-0.025352112676056457,1
420,88.0,0.1111111111111112,88.39285714285714,-0.025352112676056457,1
421,88.0,0.1111111111111112,88.49557522123894,-0.025122121423585466,1
422,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
423,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
424,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
425,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
426,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
427,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
428,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
429,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
430,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
431,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
432,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
433,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
434,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
435,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
436,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
437,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
438,88.0,0.1111111111111112,88.59649122807018,-0.024896265560165727,1
439,88.0,0.1111111111111112,88.69565217391305,-0.02467443454420852,1
440,88.0,0.1111111111111112,88.69565217391305,-0.02467443454420852,1
441,88.0,0.1111111111111112,88.69565217391305,-0.02467443454420852,1
442,88.0,0.1111111111111112,88.69565217391305,-0.02467443454420852,1
443,88.0,0.1111111111111112,88.69565217391305,-0.02467443454420852,1
444,88.0,0.1111111111111112,88.79310344827587,-0.024456521739130262,1
445,88.0,0.1111111111111112,88.79310344827587,-0.024456521739130262,1
446,88.0,0.1111111111111112,88.79310344827587,-0.024456521739130262,1
447,88.0,0.1111111111111112,88.79310344827587,-0.024456521739130262,1
448,88.0,0.1111111111111112,88.79310344827587,-0.024456521739130262,1
449,88.0,0.1111111111111112,88.79310344827587,-0.024456521739130262,1
450,88.0,0.1111111111111112,88.88888888888889,-0.02424242424242575,1
451,88.0,0.1111111111111112,88.88888888888889,-0.02424242424242575,1
452,88.0,0.1111111111111112,88.88888888888889,-0.02424242424242575,1
453,88.0,0.1111111111111112,88.88888888888889,-0.02424242424242575,1
454,88.0,0.1111111111111112,88.88888888888889,-0.02424242424242575,1
455,88.0,0.1111111111111112,88.88888888888889,-0.02424242424242575,1
456,88.0,0.1111111111111112,88.98305084745762,-0.024032042723631755,1
457,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
458,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
459,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
460,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
461,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
462,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
463,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
464,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
465,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
466,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
467,88.0,0.1111111111111112,89.07563025210085,-0.02382528127068142,1
468,88.0,0.1111111111111112,89.16666666666667,-0.023622047244093985,1
469,88.0,0.1111111111111112,89.25619834710744,-0.02342225113858122,1
470,88.0,0.1111111111111112,89.25619834710744,-0.02342225113858122,1
471,88.0,0.1111111111111112,89.25619834710744,-0.02342225113858122,1
472,88.0,0.1111111111111112,89.34426229508196,-0.023225806451613037,1
473,88.0,0.1111111111111112,89.43089430894308,-0.023032629558541767,1
474,88.0,0.1111111111111112,89.51612903225806,-0.02284263959390882,1
475,88.0,0.1111111111111112,89.51612903225806,-0.02284263959390882,1
476,88.0,0.1111111111111112,89.51612903225806,-0.02284263959390882,1
477,88.0,0.1111111111111112,89.51612903225806,-0.02284263959390882,1
478,88.0,0.1111111111111112,89.60000000000001,-0.022655758338577452,1
479,88.0,0.1111111111111112,89.60000000000001,-0.022655758338577452,1
480,88.0,0.1111111111111112,89.60000000000001,-0.022655758338577452,1
481,88.0,0.1111111111111112,89.68253968253968,-0.02247191011235996,1
482,88.0,0.1111111111111112,89.76377952755905,-0.02229102167182686,1
483,88.0,0.1111111111111112,89.84375,-0.022113022113022112,1
484,88.0,0.1111111111111112,89.92248062015504,-0.021937842778792023,1
485,88.0,0.1111111111111112,89.92248062015504,-0.021937842778792023,1
486,88.0,0.1111111111111112,89.92248062015504,-0.021937842778792023,1
487,88.0,0.1111111111111112,89.92248062015504,-0.021937842778792023,1
488,88.0,0.1111111111111112,89.92248062015504,-0.021937842778792023,1
