instance_id,window_accuracy,window_kappa,cumulative_accuracy,cumulative_kappa,region_already_present
203,93.0,-0.017441860465114336,82.84313725490196,0.14654554147740892,1
204,93.0,-0.017441860465114336,82.92682926829268,0.1467475324057554,1
205,93.0,-0.017441860465114336,83.00970873786407,0.1469474680548983,1
206,93.0,-0.017441860465114336,83.09178743961353,0.14714537963507926,1
207,93.0,-0.017441860465114336,83.17307692307693,0.14734129772780521,1
208,93.0,-0.017441860465114336,83.25358851674642,0.14753525230159634,1
209,93.0,-0.017441860465114336,83.33333333333334,0.1477272727272726,1
210,93.0,-0.017441860465114336,83.41232227488152,0.14791738779277674,1
211,93.0,-0.017441860465114336,83.49056603773585,0.14810562571756583,1
212,93.0,-0.017441860465114336,83.56807511737088,0.14829201416657103,1
213,93.0,-0.017441860465114336,83.64485981308411,0.1484765802637561,1
214,93.0,-0.017441860465114336,83.72093023255815,0.1486593506052728,1
215,93.0,-0.017441860465114336,83.79629629629629,0.1488403512722356,1
216,93.0,-0.017441860465114336,83.87096774193549,0.14901960784313736,1
217,93.0,-0.017441860465114336,83.94495412844036,0.14919714540588697,1
218,93.0,-0.017441860465114336,84.01826484018264,0.1493729885695259,1
219,93.0,-0.017441860465114336,84.0909090909091,0.14954716147559102,1
220,93.0,-0.017441860465114336,84.16289592760181,0.14971968780916758,1
221,93.0,-0.017441860465114336,84.23423423423422,0.14989059080962794,1
222,93.0,-0.017441860465114336,84.30493273542601,0.15005989328106278,1
223,93.0,-0.017441860465114336,84.375,0.15022761760242762,1
224,93.0,-0.017441860465114336,84.44444444444444,0.15039378573740417,1
225,93.0,-0.017441860465114336,84.51327433628319,0.15055841924398594,1
226,93.0,-0.017441860465114336,84.58149779735683,0.15072153928380563,1
227,93.0,-0.017441860465114336,84.21052631578947,0.1447327289778048,1
228,93.0,-0.017441860465114336,84.27947598253274,0.1449019811222901,1
229,93.0,-0.017441860465114336,84.34782608695653,0.14506969540526599,1
230,93.0,-0.017441860465114336,84.4155844155844,0.14523589269195156,1
231,93.0,-0.017441860465114336,84.48275862068965,0.14540059347181014,1
232,93.0,-0.017441860465114336,84.54935622317596,0.14556381786696496,1
233,93.0,-0.017441860465114336,84.61538461538461,0.14572558564040172,1
234,93.0,-0.017441860465114336,84.68085106382979,0.14588591620393715,1
235,93.0,-0.017441860465114336,84.7457627118644,0.14604482862599258,1
236,93.0,-0.017441860465114336,84.81012658227847,0.1462023416391471,1
237,93.0,-0.017441860465114336,84.87394957983193,0.14635847364750398,1
238,93.0,-0.017441860465114336,84.93723849372385,0.14651324273385602,1
239,93.0,-0.017441860465114336,85.0,0.14666666666666653,1
240,93.0,-0.017441860465114336,85.06224066390041,0.14681876290687357,1
241,93.0,-0.017441860465114336,85.12396694214877,0.14696954861451145,1
242,93.0,-0.017441860465114336,85.18518518518519,0.14711904065516265,1
243,93.0,-0.017441860465114336,85.24590163934425,0.14726725560625148,1
244,93.0,-0.017441860465114336,85.3061224489796,0.14741420976317046,1
245,93.0,-0.017441860465114336,85.36585365853658,0.14755991914525027,1
246,93.0,-0.017441860465114336,85.4251012145749,0.14770439950158157,1
247,93.0,-0.017441860465114336,85.48387096774194,0.14784766631669358,1
248,93.0,-0.017441860465114336,85.54216867469879,0.14798973481608185,1
249,93.0,-0.017441860465114336,85.6,0.14813061997160465,1
